"week_ending","federal_provider_number","provider_name","provider_address","provider_city","provider_state","provider_zip_code","submitted_data","passed_quality_assurance","residents_weekly_admissions","residents_total_admissions","residents_weekly_confirmed","residents_total_confirmed","residents_weekly_suspected","residents_total_suspected","residents_weekly_all_deaths","residents_total_all_deaths","residents_weekly_covid_19","residents_total_covid_19","number_of_all_beds","total_number_of_occupied","resident_access_to_testing","laboratory_type_is_state","laboratory_type_is_private","laboratory_type_is_other","staff_weekly_confirmed_covid","staff_total_confirmed_covid","staff_weekly_suspected_covid","staff_total_suspected_covid","staff_weekly_covid_19_deaths","staff_total_covid_19_deaths","shortage_of_nursing_staff","shortage_of_clinical_staff","shortage_of_aides","shortage_of_other_staff","any_current_supply_of_n95","one_week_supply_of_n95_masks","any_current_supply_of_surgical","one_week_supply_of_surgical","any_current_supply_of_eye","one_week_supply_of_eye","any_current_supply_of_gowns","one_week_supply_of_gowns","any_current_supply_of_gloves","one_week_supply_of_gloves","any_current_supply_of_hand","one_week_supply_of_hand","ventilator_dependent_unit","number_of_ventilators_in","number_of_ventilators_in_1","any_current_supply_of","one_week_supply_of_ventilator","total_resident_confirmed_covid_19_cases_per_1_000_residents","total_resident_covid_19_deaths_per_1_000_residents","total_residents_covid_19_deaths_as_a_percentage_of_confirmed_covid_19_cases","geocoded_state","geolocation"
"2020-05-31T00:00:00.000","056328","PREMIER CARE CENTER FOR PALM SPRINGS","2990 EAST RAMON ROAD","PALM SPRINGS","CA","92264","Y","Y","0","0","1","1","0","0","6","32","0","0","99","83","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"12.0","0.0","0.0","POINT (-119.662127 37.211164)","POINT (-116.513422 33.815896)"
"2020-05-31T00:00:00.000","065407","ADVANCED HEALTH CARE OF COLORADO SPRINGS","55 S PARKSIDE DR","COLORADO SPRINGS","CO","80910","Y","Y","0","2","0","0","0","5","0","2","0","1","34","18","Y","N","Y","N","0","1","0","4","0","0","N","N","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","55.6",,"POINT (-105.547832 38.998552)","POINT (-104.784839 38.831509)"
"2020-05-24T00:00:00.000","056267","WINDSOR GARDENS CONV CENTER OF HAWTHORNE","13922 CERISE AVENUE","HAWTHORNE","CA","90250","Y","Y","0","0","13","13","23","23","13","13","0","0","99","80","Y","Y","Y","N","69","69","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"162.5","0.0","0.0","POINT (-119.662127 37.211164)","POINT (-118.333008 33.904692)"
"2020-06-21T00:00:00.000","145111","ELMHURST EXTENDED CARE CENTER","200 EAST LAKE STREET","ELMHURST","IL","60126","Y","Y","0","1","0","0","0","0","0","5","0","0","108","54","N","N","N","N","0","2","0","1","0","0","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-87.93503000000001 41.911015)"
"2020-05-24T00:00:00.000","105451","PENINSULA CARE AND REHABILITATION CENTER","900 BECKETT WAY","TARPON SPRINGS","FL","34689","Y","Y","0","0","0","0","0","0","0","0","0","0","120","118","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-82.742758 28.166898)"
"2020-06-07T00:00:00.000","106017","BRADENTON HEALTH CARE","6305 CORTEZ RD W","BRADENTON","FL","34210","Y","Y","0","2","0","8","0","0","0","19","0","19","105","44","Y","N","Y","N","0","15","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"181.8","431.8","237.5","POINT (-82.42097800000002 28.260731)","POINT (-82.624886 27.462525)"
"2020-05-24T00:00:00.000","115381","CEDAR SPRINGS HEALTH AND REHAB","148 CASON ROAD","CEDARTOWN","GA","30125","Y","Y","0","0","0","0","3","3","0","0","0","0","116","61","Y","N","Y","N","0","0","4","4","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-85.252002 33.993151)"
"2020-05-24T00:00:00.000","045208","CABOT HEALTH AND REHAB, LLC","200 NORTHPORT DRIVE","CABOT","AR","72023","Y","Y","1","1","0","0","1","1","1","1","0","0","89","69","Y","Y","Y","N","0","0","1","1","0","0","N","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-92.044149 34.98119)"
"2020-06-14T00:00:00.000","075301","CALEB HITCHCOCK HEALTH CARE CE","40 LOEFFLER RD","BLOOMFIELD","CT","06002","Y","Y","0","0","0","5","0","16","0","9","0","5","60","38","Y","Y","Y","Y","0","5","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"131.6","131.6","100.0","POINT (-72.738288 41.575155)","POINT (-72.76466 41.828776)"
"2020-06-07T00:00:00.000","045459","HAPPY VALLEY NURSING & REHABILITATION","955 DIVISION STREET","MALVERN","AR","72104","Y","Y","0","0","0","0","0","0","0","0","0","0","83","38","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","N","N","Y","Y","N","N","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-92.814753 34.377247)"
"2020-06-07T00:00:00.000","115600","PRUITTHEALTH - LANIER","2451 PEACHTREE INDUSTRIAL BLVD","BUFORD","GA","30518","Y","Y","0","0","0","0","0","0","0","5","0","1","117","84","Y","Y","Y","N","0","0","0","3","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","11.9",,"POINT (-83.426574 32.638481)","POINT (-84.001034 34.135171)"
"2020-06-07T00:00:00.000","075421","EDGEHILL HEALTH CENTER","122 PALMERS HILL RD","STAMFORD","CT","06902","Y","Y","0","2","1","1","0","0","0","1","0","0","46","21","Y","N","Y","N","0","14","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"47.6","0.0","0.0","POINT (-72.738288 41.575155)","POINT (-73.565584 41.059385)"
"2020-06-14T00:00:00.000","056178","VALLEY CONVALESCENT HOSPITAL","919 FREEDOM BLVD","WATSONVILLE","CA","95076","Y","Y","0","0","0","0","0","0","0","0","0","0","59","53","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-121.76034999999999 36.919341)"
"2020-06-14T00:00:00.000","035087","NORTH MOUNTAIN MEDICAL AND REHABILITATION CENTER","9155 NORTH THIRD STREET","PHOENIX","AZ","85020","Y","Y","0","0","0","1","0","2","0","2","0","2","155","152","Y","Y","Y","N","1","3","1","5","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","95","0","Y","Y","6.6","13.2","200.0","POINT (-111.664616 34.293239)","POINT (-112.069547 33.569684)"
"2020-05-31T00:00:00.000","035205","SUNCREST HEALTHCARE CENTER","2211 EAST SOUTHERN AVENUE","PHOENIX","AZ","85040","Y","Y","0","0","0","0","0","0","0","0","0","0","115","69","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-111.664616 34.293239)","POINT (-112.033525 33.393072000000004)"
"2020-06-21T00:00:00.000","145502","TAYLORVILLE CARE CENTER","600 SOUTH HOUSTON","TAYLORVILLE","IL","62568","Y","Y","0","0","0","0","0","3","1","15","0","0","98","63","Y","Y","N","N","0","0","0","2","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-89.311245 39.54411)"
"2020-05-24T00:00:00.000","056203","CITY VIEW POST ACUTE","1359 PINE STREET","SAN FRANCISCO","CA","94109","Y","Y","0","0","0","0","3","3","1","1","0","0","180","128","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-122.418344 37.789894)"
"2020-06-07T00:00:00.000","056280","WINDSOR HEALTHCARE CENTER OF OAKLAND","2919 FRUITVALE AVE","OAKLAND","CA","94602","Y","Y","0","2","0","0","0","12","0","0","0","0","94","91","Y","N","Y","N","0","4","2","18","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-122.218827 37.793604)"
"2020-05-31T00:00:00.000","015448","SOUTH HAMPTON NURSING & REHABILITATION CENTER","213 WILSON MANN ROAD","OWENS CROSS ROADS","AL","35763","Y","Y","0","0","0","0","0","1","0","3","0","0","81","57","Y","N","Y","N","0","0","0","5","0","0","N","N","N","N","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","N","N",,,,,"0.0","0.0",,"POINT (-86.844516 32.756889)","POINT (-86.454131 34.587484)"
"2020-06-14T00:00:00.000","105463","COURTENAY SPRINGS VILLAGE","1100 SOUTH COURTENAY PARKWAY","MERRITT ISLAND","FL","32952","Y","Y","0","0","0","0","0","0","0","0","0","0","96","57","Y","Y","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-80.68892500000001 28.337458)"
"2020-06-14T00:00:00.000","045412","WILLOWBEND HEALTHCARE AND REHABILITATION","830 CANAL ST","MARION","AR","72364","Y","N","0","6","0","31","0","2","0","0","0","0","114","94","Y","Y","Y","N","0","20","1","7","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"329.8","0.0","0.0","POINT (-92.439162 34.899825)",
"2020-05-24T00:00:00.000","065393","ADVANCED HEALTH CARE OF AURORA","1800 S POTOMAC ST","AURORA","CO","80012","Y","N","0","0","8","8","0","0","0","0","0","0","54","28","Y","N","Y","N","0","0","0","0","0","0","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"285.7","0.0","0.0","POINT (-105.547832 38.998552)","POINT (-104.831495 39.683908)"
"2020-06-21T00:00:00.000","135147","MERIDIAN MEADOWS TRANSITIONAL CARE","2656 E MAGIC VIEW DRIVE","MERIDIAN","ID","83642","Y","Y","0","0","0","0","0","0","0","0","0","0","52","21","Y","Y","Y","N","0","0","0","1","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-114.659366 44.389073)","POINT (-116.361701 43.599912)"
"2020-06-14T00:00:00.000","105468","PONCE THERAPY CARE CENTER, THE","1999 OLD MOULTRIE ROAD","SAINT AUGUSTINE","FL","32086","Y","Y","0","0","0","3","0","0","2","3","0","0","120","111","Y","N","Y","N","0","1","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"27.0","0.0","0.0","POINT (-82.42097800000002 28.260731)","POINT (-81.326949 29.864392999999996)"
"2020-06-07T00:00:00.000","105158","TALLAHASSEE MEMORIAL HOSPITAL EXTENDED CARE","1609 MEDICAL DR","TALLAHASSEE","FL","32308","Y","Y","0","0","0","0","0","0","0","0","0","0","113","40","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-84.259915 30.459836000000003)"
"2020-05-31T00:00:00.000","045363","COVINGTON COURT HEALTH AND REHABILITATION CENTER","4500 OLD GREENWOOD RD","FORT SMITH","AR","72903","Y","Y","0","0","0","0","0","0","0","3","0","0","140","112","Y","N","Y","N","0","0","0","0","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",,,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-94.392259 35.340004)"
"2020-06-21T00:00:00.000","115423","CHESTNUT RIDGE NSG & REHAB CTR","125 SAMARITAN DRIVE","CUMMING","GA","30040","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-83.426574 32.638481)","POINT (-84.14641400000001 34.21084)"
"2020-06-14T00:00:00.000","145518","MAR KA NURSING HOME","201 SOUTH 10TH STREET","MASCOUTAH","IL","62258","Y","Y","0","0","0","0","0","0","0","0","0","0","44","34","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-89.812202 38.490934)"
"2020-05-31T00:00:00.000","056435","HYDE PARK HEALTHCARE CENTER","6520 WEST BLVD.","LOS ANGELES","CA","90043","Y","Y","1","1","1","12","0","28","0","2","0","1","72","49","Y","Y","Y","N","0","5","0","5","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"244.9","20.4","8.3","POINT (-119.662127 37.211164)","POINT (-118.335204 33.979838)"
"2020-06-14T00:00:00.000","115502","GRANDVIEW HEALTH CARE CENTER","618 GENNETT DRIVE","JASPER","GA","30143","Y","Y","0","0","0","0","0","1","0","0","0","0","60","56","Y","N","Y","N","0","0","0","1","0","0","Y","N","Y","N","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-84.447272 34.486191)"
"2020-06-21T00:00:00.000","055372","ELMCREST CARE CENTER","3111 SANTA ANITA AVE","EL MONTE","CA","91733","Y","Y","1","8","1","33","0","1","2","13","1","10","96","47","Y","N","Y","N","2","16","0","7","0","1","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"702.1","212.8","30.3","POINT (-119.662127 37.211164)","POINT (-118.04269500000001 34.064548)"
"2020-06-14T00:00:00.000","105700","NORTHDALE REHABILITATION CENTER","3030 BEARSS AVE","TAMPA","FL","33618","Y","N","0","0","0","0","0","0","0","0","0","0","120","102","Y","N","Y","N","2","4","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-82.49502500000001 28.085948)"
"2020-06-21T00:00:00.000","055544","ROYAL CREST HEALTH CARE","519 W. BADILLO ST.","COVINA","CA","91722","Y","Y","0","0","0","0","0","0","0","0","0","0","59","53","Y","Y","Y","N","0","0","0","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-117.89942400000001 34.086394)"
"2020-05-24T00:00:00.000","145460","WINCHESTER HOUSE","1125 NORTH MILWAUKEE AVENUE","LIBERTYVILLE","IL","60048","Y","Y","5","5","15","15","73","73","25","25","4","4","224","104","Y","N","Y","N","3","3","2","2","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"144.2","38.5","26.7","POINT (-89.148632 40.124144)","POINT (-87.955974 42.294794)"
"2020-06-07T00:00:00.000","035169","DESERT HIGHLANDS CARE CENTER","1081 KATHLEEN AVE","KINGMAN","AZ","86401","Y","Y","0","5","0","5","0","0","0","2","0","0","120","49","Y","Y","N","N","0","3","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"102.0","0.0","0.0","POINT (-111.664616 34.293239)","POINT (-114.040747 35.21281)"
"2020-06-21T00:00:00.000","085002","PARKVIEW NURSING","2801 W. 6TH STREET","WILMINGTON","DE","19805","Y","Y","8","24","0","6","0","21","2","24","2","21","150","97","Y","Y","Y","Y","0","11","0","8","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"61.9","216.5","350.0","POINT (-75.452394 38.994926)","POINT (-75.580823 39.754359)"
"2020-05-31T00:00:00.000","145616","MASON CITY AREA NURSING HOME","520 NORTH PRICE AVENUE","MASON CITY","IL","62664","Y","Y","0","0","0","0","0","0","0","0","0","0","97","62","Y","Y","N","N","0","0","0","2","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-89.678752 40.206876)"
"2020-06-07T00:00:00.000","035137","LIFESTREAM AT COOK HEALTH CARE","11527 WEST PEORIA AVE","YOUNGTOWN","AZ","85363","Y","N","0","0","4","12","0","0","0","0","0","0","109","86","Y","Y","Y","Y","2","5","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"139.5","0.0","0.0","POINT (-111.664616 34.293239)","POINT (-112.304715 33.580016)"
"2020-06-07T00:00:00.000","055557","CREEKSIDE CARE CENTER","35253 AVENUE H","YUCAIPA","CA","92399","Y","Y","0","0","0","0","0","0","0","0","0","0","59","42","N","N","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-117.035457 34.010304)"
"2020-06-14T00:00:00.000","045305","SOUTHERN TRACE REHABILITATION AND CARE CENTER","22515 I 30","BRYANT","AR","72022","Y","Y","0","0","0","0","0","1","0","13","0","0","116","98","Y","Y","Y","N","0","0","0","0","0","0","N","N","N","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-92.439162 34.899825)","POINT (-92.503833 34.615714)"
"2020-05-31T00:00:00.000","105009","GOLFCREST HEALTHCARE CENTER","600 NORTH 17TH AVE","HOLLYWOOD","FL","33020","Y","Y","2","4","0","7","0","0","2","2","1","2","67","42","Y","N","Y","N","0","6","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N",,,,,"166.7","47.6","28.6","POINT (-82.42097800000002 28.260731)","POINT (-80.14154 26.016484000000002)"
"2020-06-07T00:00:00.000","145266","FONDULAC REHABILITATION & HCC","901 ILLINI DRIVE","EAST PEORIA","IL","61611","Y","Y","0","0","0","0","0","0","0","6","0","0","98","50","Y","N","Y","N","0","0","0","0","0","0","Y","N","Y","N","Y","N","Y","Y","Y","N","Y","Y","Y","N","Y","N","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-89.535729 40.677917)"
"2020-05-31T00:00:00.000","105301","VALENCIA HILLS HEALTH AND REHABILITATION CENTER","1350 SLEEPY HILL RD","LAKELAND","FL","33810","Y","Y","0","0","0","0","0","0","3","32","0","0","249","185","N","N","N","N","0","0","3","11","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-81.978528 28.09514)"
"2020-06-21T00:00:00.000","015381","WILLOWBROOKE CT SKILLED CARE CTR WESTMINSTER VLG","500 SPANISH FORT BLVD","SPANISH FORT","AL","36527","Y","Y","0","0","0","8","0","0","0","5","0","1","48","34","Y","Y","Y","N","0","6","0","2","0","1","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"235.3","29.4","12.5","POINT (-86.844516 32.756889)","POINT (-87.902895 30.668202000000004)"
"2020-06-21T00:00:00.000","065406","GARDENS ON QUAIL","6447 QUAIL ST","ARVADA","CO","80004","Y","Y","0","34","0","0","0","2","1","7","0","0","60","45","Y","Y","Y","N","0","1","0","17","0","0","N","N","N","N","Y","N","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-105.547832 38.998552)","POINT (-105.123731 39.81377)"
"2020-06-14T00:00:00.000","145667","AVANTARA PARK RIDGE","1601 NORTH WESTERN AVENUE","PARK RIDGE","IL","60068","Y","Y","0","0","0","1","0","0","0","0","0","0","154","121","Y","N","Y","N","1","9","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"8.3","0.0","0.0","POINT (-89.148632 40.124144)","POINT (-87.845452 42.036824)"
"2020-06-07T00:00:00.000","145692","FLORA REHAB & HEALTH CARE CTR","232 GIVEN STREET","FLORA","IL","62839","Y","Y","0","0","0","0","0","0","0","6","0","0","99","41","Y","Y","Y","N","0","0","0","0","0","0","Y","N","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-88.490704 38.678847)"
"2020-06-21T00:00:00.000","145411","PRAIRIE ROSE HEALTH CARE CTR","900 SOUTH CHESTNUT","PANA","IL","62557","Y","Y","0","0","0","0","0","0","0","2","0","0","90","47","Y","Y","Y","N","0","0","0","0","0","0","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-89.08704 39.378773)"
"2020-05-31T00:00:00.000","095040","THE HSC PEDIATRIC SKILLED NURSING FACILITY","1731 BUNKER HILL ROAD  NE","WASHINGTON","DC","20017","Y","Y","0","0","0","0","0","4","0","0","0","0","16","4","Y","N","Y","N","0","1","0","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","8","0","Y","Y","0.0","0.0",,"POINT (-77.016275 38.904785)","POINT (-76.981041 38.94192)"
"2020-05-31T00:00:00.000","055776","WESTVIEW HEALTHCARE CENTER","12225 SHALE RIDGE LANE","AUBURN","CA","95602","Y","Y","0","0","0","0","0","0","0","0","0","0","177","158","Y","Y","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-121.095765 38.953002)"
"2020-06-07T00:00:00.000","075196","HARBOR VILLAGE NORTH HEALTH AND REHABILITATION CEN","78 VIETS ST EXTENSION","NEW LONDON","CT","06320","Y","Y","0","1","0","5","0","36","0","5","0","1","128","116","Y","Y","Y","N","1","4","2","33","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"43.1","8.6","20.0","POINT (-72.738288 41.575155)","POINT (-72.11074 41.338131)"
"2020-05-31T00:00:00.000","115414","HARBORVIEW HEALTH SYSTEMS JESUP","1090 W ORANGE ST","JESUP","GA","31545","Y","Y","0","0","0","0","0","0","0","0","0","0","90","88","Y","Y","N","N","0","0","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-83.426574 32.638481)","POINT (-81.895642 31.611707)"
"2020-06-14T00:00:00.000","055710","COUNTRY VILLA WILSHIRE CONVALESCENT CENTER","855 NORTH FAIRFAX AVENUE","LOS ANGELES","CA","90046","Y","Y","0","3","7","8","27","41","0","0","0","0","81","62","Y","Y","Y","N","4","10","1","2","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"129.0","0.0","0.0","POINT (-119.662127 37.211164)","POINT (-118.361515 34.087019)"
"2020-06-14T00:00:00.000","055438","ALDERSON CONVALESCENT HOSPITAL","124 WALNUT STREET","WOODLAND","CA","95695","Y","Y","0","0","0","0","0","0","0","0","0","0","140","103","Y","N","Y","N","0","2","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-119.662127 37.211164)","POINT (-121.77812700000001 38.681587)"
"2020-05-24T00:00:00.000","035282","SANTE OF SURPRISE","14775 WEST YORKSHIRE DRIVE","SURPRISE","AZ","85374","Y","Y","0","0","3","3","0","0","0","0","0","0","70","69","Y","N","Y","N","4","4","1","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"43.5","0.0","0.0","POINT (-111.664616 34.293239)","POINT (-112.379314 33.660288)"
"2020-06-14T00:00:00.000","056174","MID-WILSHIRE HEALTH CARE CNTR","676 S. BONNIE BRAE STREET","LOS ANGELES","CA","90057","N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.662127 37.211164)","POINT (-118.274093 34.056117)"
"2020-06-14T00:00:00.000","105859","SOLARIS HEALTHCARE CHARLOTTE HARBOR","4000 KINGS HWY","PORT CHARLOTTE","FL","33980","Y","Y","0","4","4","12","4","15","0","14","0","11","180","121","Y","Y","Y","N","0","14","6","49","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"99.2","90.9","91.7","POINT (-82.42097800000002 28.260731)","POINT (-82.067281 26.970698)"
"2020-06-14T00:00:00.000","035091","HAVEN OF FLAGSTAFF","800 WEST UNIVERSITY AVENUE","FLAGSTAFF","AZ","86001","Y","Y","0","0","0","0","0","0","2","13","0","0","83","82","Y","Y","Y","N","0","1","0","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-111.664616 34.293239)","POINT (-111.66525400000002 35.184219)"
"2020-06-07T00:00:00.000","145016","HERITAGE HEALTH-BLOOMINGTON","700 EAST WALNUT","BLOOMINGTON","IL","61701","Y","Y","0","0","0","0","0","1","0","3","0","0","88","64","Y","Y","Y","N","0","0","0","1","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"0.0","0.0",,"POINT (-89.148632 40.124144)","POINT (-88.984798 40.486935)"
"2020-05-24T00:00:00.000","105618","REGENTS PARK OF WINTER PARK","558 N SEMORAN BLVD","WINTER PARK","FL","32792","Y","Y","0","0","0","0","0","0","17","17","0","0","120","103","Y","N","Y","N","1","1","1","1","0","0","N","N","Y","N","Y","N","Y","N","Y","N","Y","N","Y","N","Y","Y","N",,,,,"0.0","0.0",,"POINT (-82.42097800000002 28.260731)","POINT (-81.308093 28.608749)"
"2020-06-14T00:00:00.000","115516","PRUITTHEALTH - LILBURN","788 INDIAN TRAIL ROAD","LILBURN","GA","30047","Y","Y","4","47","2","94","0","4","0","22","0","19","153","97","Y","Y","Y","N","0","41","0","0","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"969.1","195.9","20.2","POINT (-83.426574 32.638481)",
"2020-06-21T00:00:00.000","035240","HAVEN OF LAKE HAVASU","2781 OSBORNE DRIVE","LAKE HAVASU CITY","AZ","86406","Y","Y","0","4","0","38","0","12","0","20","0","7","104","45","Y","Y","Y","N","0","10","0","10","0","0","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",,,,,"844.4","155.6","18.4","POINT (-111.664616 34.293239)","POINT (-114.294847 34.452626)"
